GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
80814	255696755	162899	98.725	0.063	38.959653	-105.194278
80815	1361287275	3226643	525.596	1.246	39.396721	-103.063405
80816	479752432	2669895	185.233	1.031	38.857741	-105.315864
80817	163444608	329159	63.106	0.127	38.63834	-104.686472
80818	748811724	3247511	289.118	1.254	39.385913	-103.480409
80819	21436669	8274	8.277	0.003	38.961908	-105.012052
80820	765474041	886985	295.551	0.342	38.838655	-105.561131
80821	2195750636	8085262	847.784	3.122	38.979959	-103.371474
80822	548121286	288726	211.631	0.111	39.701982	-102.670238
80823	1055770025	3778067	407.635	1.459	38.663464	-103.419186
80824	279485725	238212	107.91	0.092	39.650575	-102.498735
80825	1707533099	6206374	659.282	2.396	38.833241	-102.827694
80827	625907811	12582454	241.664	4.858	39.056483	-105.467359
80828	1400669047	2402181	540.801	0.927	39.327762	-103.74791
80829	55830365	46993	21.556	0.018	38.82902	-104.93685
80830	578422331	12560	223.33	0.005	39.114246	-103.894118
80831	491919912	32024	189.931	0.012	38.994217	-104.490669
80832	619506376	97771	239.193	0.038	39.017177	-104.012874
80833	1226432582	1825222	473.528	0.705	38.763233	-103.96509
80834	743832676	23665	287.195	0.009	39.264797	-102.88364
80835	370915955	11962	143.211	0.005	39.218328	-104.023254
80836	983097779	226321	379.576	0.087	39.298004	-102.584444
80840	74793136	35008	28.878	0.014	38.994694	-104.861958
80860	194678618	1149709	75.166	0.444	38.705809	-105.088278
80861	649830152	38890	250.901	0.015	39.331861	-102.721831
80862	356006007	1236283	137.455	0.477	38.873184	-103.057916
80863	320673966	1734840	123.813	0.67	39.019992	-105.113588
80864	644193551	0	248.725	0.	38.697666	-104.186739
80902	37146140	30971	14.342	0.012	38.725892	-104.809688
80903	12528744	4901	4.837	0.002	38.831526	-104.815062
80904	24688011	167175	9.532	0.065	38.860829	-104.876163
80905	12846993	5052	4.96	0.002	38.81891	-104.838348
80906	120828920	387665	46.652	0.15	38.752617	-104.87818
80907	25601967	50227	9.885	0.019	38.878231	-104.827015
80908	246942529	152752	95.345	0.059	39.04759	-104.690534
80909	21699690	5043	8.378	0.002	38.853475	-104.775218
80910	14985592	222162	5.786	0.086	38.812066	-104.77458
80911	31277026	1216253	12.076	0.47	38.752916	-104.723477
80913	68222029	112449	26.341	0.043	38.687462	-104.748767
80914	1814403	4050	0.701	0.002	38.824001	-104.704184
80915	20156103	8832	7.782	0.003	38.849797	-104.717043
80916	44501260	17208	17.182	0.007	38.807026	-104.707946
80917	16887157	6031	6.52	0.002	38.886168	-104.745264
80918	31026492	6318	11.979	0.002	38.910393	-104.780362
80919	37204510	5329	14.365	0.002	38.928208	-104.852626
80920	32726677	0	12.636	0.	38.957606	-104.770785
80921	225279364	1933822	86.981	0.747	39.016197	-104.910486
80922	15498203	0	5.984	0.	38.890654	-104.700598
80923	17706475	0	6.837	0.	38.926891	-104.714814
80924	14123895	15049	5.453	0.006	38.967711	-104.721219
80925	61202090	38065	23.63	0.015	38.757821	-104.655864
80926	167420628	6609	64.641	0.003	38.634732	-104.902978
80927	11338215	0	4.378	0.	38.928603	-104.658013
80928	851544777	134015	328.783	0.052	38.630403	-104.401634
80929	56183873	0	21.693	0.	38.82471	-104.626967
80930	94214894	0	36.377	0.	38.814229	-104.502478
80938	8626308	0	3.331	0.	38.904762	-104.663315
80939	1396969	0	0.539	0.	38.877962	-104.677367
80951	12056576	59661	4.655	0.023	38.898118	-104.652428
81001	90320881	475709	34.873	0.184	38.295719	-104.533434
81003	20759110	705622	8.015	0.272	38.279592	-104.631463
81004	421927053	3769256	162.907	1.455	38.044054	-104.71441
81005	596341272	6844801	230.249	2.643	38.197683	-104.810446
81006	146943922	2244589	56.735	0.867	38.236135	-104.497337
81007	383242594	5062389	147.971	1.955	38.360042	-104.773198
81008	347437359	556867	134.146	0.215	38.441619	-104.621526
81019	25710822	270749	9.927	0.105	37.9437	-104.841876
81020	1502007530	156966	579.928	0.061	37.548854	-104.49102
81021	565815014	10034470	218.462	3.874	38.387612	-103.38093
81022	1103580363	3184407	426.095	1.23	38.050166	-104.422573
81023	326406896	274906	126.026	0.106	38.052634	-104.96422
81024	108676292	0	41.96	0.	37.249355	-104.734713
81025	1420583908	3926024	548.491	1.516	38.396226	-104.408562
81027	1604236719	0	619.399	0.	37.189309	-103.799925
81029	1420920596	209324	548.621	0.081	37.082909	-102.508878
81030	981189	207555	0.379	0.08	38.100738	-103.523617
81033	837884	0	0.324	0.	38.194886	-103.861345
81036	1947541216	30576121	751.95	11.806	38.387663	-102.756849
81038	299771	0	0.116	0.	38.079243	-103.14042
81039	1528433333	2996391	590.131	1.157	37.93907	-104.085204
81040	1342866232	426600	518.484	0.165	37.783222	-105.227208
81041	1187727461	2848772	458.584	1.1	37.867474	-102.370249
81043	3731049	0	1.441	0.	38.130942	-102.220917
81044	844749529	15141566	326.16	5.846	37.859663	-102.947678
81045	591324447	2881137	228.312	1.112	38.487746	-103.164635
81047	1547092333	6097991	597.336	2.354	38.117327	-102.479832
81049	3330117284	3052	1285.766	0.001	37.378762	-103.387574
81050	1391238120	14353286	537.16	5.542	37.942354	-103.51516
81052	1719081443	8007474	663.741	3.092	37.918016	-102.639554
81054	2471818031	49816813	954.374	19.234	37.945704	-103.157396
81055	666206684	573120	257.224	0.221	37.491667	-105.11156
81057	135618879	2327177	52.363	0.899	38.12181	-102.879317
81058	134907241	2334978	52.088	0.902	38.099953	-103.882859
81059	2848368700	424390	1099.761	0.164	37.505391	-104.020765
81062	618633389	806917	238.856	0.312	38.29689	-103.964339
81063	1066786808	13238742	411.889	5.112	38.43071	-103.77106
81064	1251413207	36068	483.173	0.014	37.224707	-102.999283
81067	757050621	7029014	292.299	2.714	37.933631	-103.778471
81069	708111975	576449	273.404	0.223	37.893271	-104.903626
81071	1473804588	3541191	569.039	1.367	38.436195	-102.246008
81073	1657761495	244558	640.065	0.094	37.425411	-102.705136
81076	692056580	18313976	267.205	7.071	38.343221	-103.601595
81077	1179692	13232	0.455	0.005	38.017621	-103.630845
81081	598529321	177960	231.093	0.069	37.048164	-104.214951
81082	1547722521	5759972	597.579	2.224	37.181854	-104.518043
81084	623875631	5021405	240.88	1.939	37.585749	-102.410284
81087	104013422	0	40.16	0.	37.3659	-102.409003
81089	1792207982	4670090	691.975	1.803	37.65158	-104.737761
81090	1651535916	498132	637.662	0.192	37.362178	-102.226659
81091	1118990201	753790	432.045	0.291	37.149009	-104.964756
81092	218776942	249500	84.47	0.096	38.193819	-102.752246
81101	1060175895	1655033	409.336	0.639	37.481245	-105.833213
81120	2258796097	8481288	872.126	3.275	37.221127	-106.341749
81121	121229617	0	46.807	0.	37.109782	-107.439078
81122	1314144217	11200513	507.394	4.325	37.351492	-107.475814
81123	679331745	3012690	262.291	1.163	37.399731	-105.571815
81124	40567533	0	15.663	0.	37.306244	-106.160588
81125	697614506	1824659	269.35	0.705	37.819261	-106.069857
81126	50441745	0	19.476	0.	37.15559	-105.334587
81128	473332543	299318	182.755	0.116	37.079692	-106.620963
81129	10953265	0	4.229	0.	37.103361	-106.029047
81130	2450513776	14236377	946.149	5.497	37.549067	-107.003236
81131	812405951	616122	313.672	0.238	37.865412	-105.679141
81132	1751688297	209443	676.331	0.081	37.711322	-106.429077
81133	965832566	753553	372.91	0.291	37.43013	-105.307195
81136	241823237	160486	93.368	0.062	37.71951	-105.813477
81137	658537877	16815734	254.263	6.493	37.051911	-107.613601
81138	58987214	612025	22.775	0.236	37.030764	-105.620375
81140	570844822	80882	220.404	0.031	37.315056	-106.105367
81141	111559185	31963	43.073	0.012	37.162298	-105.858338
81143	853395949	351197	329.498	0.136	38.049008	-105.856686
81144	732605018	547738	282.86	0.211	37.553439	-106.167043
81146	585065651	73293	225.895	0.028	37.62445	-105.684002
81147	3494788587	17101705	1349.345	6.603	37.322335	-107.087952
81148	604114	0	0.233	0.	37.171819	-105.985414
81149	2162574078	496036	834.975	0.192	38.101708	-106.34589
81151	580587347	599955	224.166	0.232	37.25648	-105.932808
81152	1142333063	4450638	441.057	1.718	37.110768	-105.40212
81154	691579426	339724	267.02	0.131	37.575406	-106.603809
81155	820384512	28248	316.752	0.011	38.288273	-106.074366
81201	1154544762	554468	445.772	0.214	38.554832	-106.066038
81210	1334462146	9308748	515.239	3.594	38.808682	-106.677952
81211	1194846478	2618707	461.333	1.011	38.973349	-106.381347
81212	1599219764	331295	617.462	0.128	38.535754	-105.398394
81220	621488660	2302106	239.958	0.889	38.308243	-107.480574
81221	3881483	0	1.499	0.	38.362348	-105.144129
81222	79957770	11561	30.872	0.004	38.348095	-105.830494
81223	1032977958	25758	398.835	0.01	38.364529	-105.612646
81224	403883173	513253	155.94	0.198	38.879722	-106.933208
81225	212524100	261474	82.056	0.101	38.966452	-106.926271
81226	212668091	1080382	82.112	0.417	38.315025	-105.14529
81227	951853	0	0.368	0.	38.549303	-106.290121
81230	4624883170	39579516	1785.677	15.282	38.395065	-106.953683
81231	162539	0	0.063	0.	38.550024	-106.919672
81232	4950749	0	1.911	0.	38.285131	-105.610466
81233	228125702	105535	88.08	0.041	38.425974	-105.824878
81235	1398023750	2319185	539.78	0.895	38.012835	-107.299418
81236	499469309	826800	192.846	0.319	38.676235	-106.263752
81237	90228249	0	34.837	0.	38.603067	-106.614052
81239	132545965	0	51.176	0.	38.508808	-106.663673
81240	385175666	496767	148.717	0.192	38.500352	-105.034304
81241	52675606	3078	20.338	0.001	38.622863	-106.508427
81242	5725825	0	2.211	0.	38.508136	-106.075509
81243	866023209	548211	334.373	0.212	38.265999	-107.192094
81244	9549311	0	3.687	0.	38.362933	-105.177721
81248	666918252	30778	257.499	0.012	38.464302	-106.378258
81251	227093360	9391807	87.681	3.626	39.112071	-106.474415
81252	1594798893	3108399	615.755	1.2	38.110643	-105.427521
81253	333138248	297153	128.625	0.115	38.227069	-105.065171
81301	1932392227	7347929	746.101	2.837	37.446857	-107.855778
81303	557452439	6234430	215.234	2.407	37.12149	-107.885499
81320	486262423	49255	187.747	0.019	37.720141	-108.735147
81321	1090571431	1139614	421.072	0.44	37.31297	-108.734537
81323	1853116980	22506933	715.492	8.69	37.702733	-108.126685
81324	1057862027	10768	408.443	0.004	37.658451	-109.029605
81325	1476500117	136716	570.08	0.053	37.920163	-108.726787
81326	646316848	529945	249.544	0.205	37.156378	-108.187079
81327	89324126	1890351	34.488	0.73	37.518051	-108.660749
81328	945884952	3840144	365.208	1.483	37.360003	-108.258342
81330	169148470	0	65.309	0.	37.231252	-108.482502
81331	631624024	11318	243.871	0.004	37.445868	-108.907291
81332	156673961	57815	60.492	0.022	37.70035	-107.991211
81334	920382750	15568	355.362	0.006	37.146129	-108.61295
81335	70232824	0	27.117	0.	37.496407	-108.757072
81401	604891423	440629	233.55	0.17	38.484153	-107.772919
81403	1430902256	183213	552.474	0.071	38.368353	-107.957348
81410	59193615	923970	22.855	0.357	38.804613	-107.966364
81411	257988161	0	99.61	0.	38.250732	-108.980171
81413	545102786	6620635	210.465	2.556	38.965626	-107.956215
81415	722175293	3900442	278.833	1.506	38.624243	-107.626996
81416	872342512	4982934	336.813	1.924	38.752074	-108.136959
81418	53420254	490	20.626	0.	38.848899	-107.987839
81419	525514767	1637976	202.902	0.632	38.881432	-107.747213
81422	694391195	0	268.106	0.	38.346586	-108.711307
81423	1277060988	3831553	493.076	1.479	38.023159	-108.37247
81424	795372561	77910	307.095	0.03	38.328284	-108.439691
81425	993029246	450242	383.411	0.174	38.493599	-108.247485
81426	43826777	0	16.922	0.	37.86821	-107.891292
81427	265613348	136049	102.554	0.053	38.025835	-107.609749
81428	568019041	1163483	219.313	0.449	38.962987	-107.599578
81429	592845703	441492	228.899	0.17	38.323946	-108.876176
81430	658958066	273574	254.425	0.106	38.02281	-108.021271
81431	433541875	25903	167.391	0.01	38.110654	-108.570085
81432	707172279	1463494	273.041	0.565	38.097119	-107.754925
81433	793261341	1933464	306.28	0.747	37.722955	-107.580064
81434	1550159391	2076037	598.52	0.802	38.981709	-107.430587
81435	346579452	1112703	133.815	0.43	37.908208	-107.860545
81501	20578188	536674	7.945	0.207	39.071848	-108.547131
81503	90898101	1090601	35.096	0.421	39.029799	-108.434117
81504	29308073	196440	11.316	0.076	39.079633	-108.490284
81505	260753986	1060128	100.678	0.409	39.261767	-108.619007
81506	33347311	12515	12.875	0.005	39.115627	-108.531513
81507	285322614	2285686	110.164	0.883	39.009885	-108.651873
81520	53496559	263051	20.655	0.102	39.111083	-108.433844
81521	382352108	5064815	147.627	1.956	39.130597	-108.806393
81522	776817642	34004	299.931	0.013	38.618218	-108.913333
81523	855307930	571953	330.236	0.221	38.968751	-108.891394
81524	434248678	3428305	167.664	1.324	39.274252	-108.787139
81525	308544778	55833	119.13	0.022	39.286707	-108.946166
81526	134200599	1896635	51.815	0.732	39.096888	-108.334511
81527	2013828711	3761019	777.544	1.452	38.799079	-108.469871
81601	894379497	3633905	345.322	1.403	39.601308	-107.304388
81610	804607172	222970	310.661	0.086	40.278752	-108.761691
81611	1109648401	1033978	428.438	0.399	39.158172	-106.66856
81612	6976105	0	2.693	0.	39.134183	-106.837368
81615	66317408	246360	25.605	0.095	39.220609	-106.929297
81620	97162495	385069	37.515	0.149	39.595601	-106.513435
81621	575980625	3053656	222.387	1.179	39.402639	-106.804982
81623	1152470939	1539391	444.972	0.594	39.24658	-107.162855
81624	1445020867	4350288	557.926	1.68	39.15909	-107.74516
81625	3983058165	7788069	1537.867	3.007	40.745223	-107.694794
81630	3300160137	3299743	1274.199	1.274	39.45801	-108.56434
81631	634311517	1517438	244.909	0.586	39.629385	-106.75004
81632	316298134	1417741	122.123	0.547	39.629202	-106.607633
81633	344051556	0	132.839	0.	40.338315	-108.429204
81635	753536058	3283644	290.942	1.268	39.495029	-108.047972
81637	1966677416	11147781	759.338	4.304	39.777824	-107.105819
81638	434983874	57588	167.948	0.022	40.315572	-107.549052
81639	1554243692	1816426	600.097	0.701	40.506919	-107.23923
81640	6160477446	11658547	2378.574	4.501	40.668299	-108.514046
81641	4400251901	4960358	1698.947	1.915	40.084284	-107.747345
81642	360399806	4045651	139.151	1.562	39.318251	-106.655956
81643	559604152	1101761	216.064	0.425	39.066286	-108.151539
81645	438646557	3579338	169.362	1.382	39.455604	-106.458353
81646	188851375	2540402	72.916	0.981	39.104397	-108.005191
81647	947695370	1561864	365.907	0.603	39.610533	-107.566625
81648	3186195185	34258	1230.197	0.013	39.940221	-108.665369
81649	205023579	192324	79.16	0.074	39.530227	-106.278163
81650	2407295186	3860401	929.462	1.491	39.751037	-108.113722
81652	230513515	1585104	89.002	0.612	39.485172	-107.654716
81653	155825520	87856	60.165	0.034	40.969754	-107.22719
81654	228543054	892553	88.241	0.345	39.205556	-107.045797
81655	362239537	417718	139.861	0.161	39.770357	-106.773184
81656	2717138	0	1.049	0.	39.28385	-106.897256
81657	288012122	582259	111.202	0.225	39.675999	-106.308296
82001	152227550	253752	58.775	0.098	41.092356	-104.936269
82005	7646105	0	2.952	0.	41.140306	-104.874531
82007	508183575	1429387	196.211	0.552	41.080767	-104.697915
82009	3211733100	1832019	1240.057	0.707	41.373553	-104.84281
82050	423958768	34522	163.691	0.013	41.446986	-104.266331
82051	894613818	5834280	345.412	2.253	41.581934	-105.595429
82052	35269490	0	13.618	0.	41.118551	-105.308612
82053	586712021	125476	226.531	0.048	41.252203	-104.368869
82054	466140739	61830	179.978	0.024	41.064273	-104.36052
82055	302186954	1946404	116.675	0.752	41.33227	-106.17571
82058	802228990	27300643	309.742	10.541	42.087082	-105.636173
82059	217893201	390136	84.129	0.151	41.053423	-105.178649
82060	75720964	0	29.236	0.	41.277387	-104.496976
82061	544663243	97486	210.296	0.038	41.445182	-105.161358
82063	996714302	2205063	384.834	0.851	40.882289	-105.997396
82070	2827641393	32918779	1091.758	12.71	41.195245	-105.831882
82072	558977803	1169832	215.823	0.452	41.414287	-105.477151
82073	5094	0	0.002	0.	41.356764	-105.587542
82081	232706096	0	89.848	0.	41.489132	-104.593262
82082	573424158	60338	221.4	0.023	41.235319	-104.134235
82083	1278617358	4951440	493.677	1.912	41.662191	-106.080578
82084	190443914	0	73.531	0.	40.99704	-105.717119
82190	7690605283	416437337	2969.359	160.787	44.519974	-110.649096
82201	4459158632	8238058	1721.691	3.181	42.018732	-105.149002
82210	1006314980	177961	388.54	0.069	41.743949	-104.830306
82212	872560173	2473581	336.897	0.955	42.278608	-104.539289
82213	1245876095	48609950	481.035	18.768	42.494688	-105.004445
82214	271017132	4127236	104.64	1.594	42.252378	-104.791214
82215	208461596	8056012	80.487	3.11	42.382	-104.759567
82217	233513383	174271	90.16	0.067	41.76036	-104.136425
82219	291789635	0	112.661	0.	42.498716	-104.513283
82221	806371945	3657616	311.342	1.412	41.638038	-104.328472
82222	1055010487	836484	407.342	0.323	43.196135	-104.650472
82223	388657526	1064813	150.062	0.411	42.130328	-104.395784
82224	348135138	17069	134.416	0.007	43.027155	-104.808472
82225	3554463016	2985153	1372.386	1.153	43.011191	-104.243824
82227	976302601	366263	376.953	0.141	42.743075	-104.750756
82229	625181617	128958	241.384	0.05	42.878051	-104.967096
82240	1716307182	3755466	662.67	1.45	42.257616	-104.150757
82242	180646233	0	69.748	0.	42.694543	-104.109376
82243	140582319	24668	54.279	0.01	41.995412	-104.429236
82244	858193884	5818824	331.351	2.247	41.879347	-104.420881
82301	3182386453	6226881	1228.726	2.404	41.892016	-107.490595
82321	681730562	296105	263.218	0.114	41.23945	-107.741407
82322	3901779	0	1.506	0.	42.237737	-107.561028
82323	73248995	58781	28.282	0.023	41.052449	-107.500084
82324	629794018	825958	243.165	0.319	41.674474	-106.411942
82325	1730766925	2224342	668.253	0.859	41.164217	-106.961863
82327	1223623724	41107338	472.444	15.872	42.141638	-106.630301
82329	1891723984	2302347	730.399	0.889	42.089734	-106.081233
82331	1487409752	7409871	574.292	2.861	41.370024	-106.796539
82332	366613633	116641	141.55	0.045	41.036084	-107.280714
82334	627648300	32787702	242.336	12.659	41.901041	-107.017768
82335	294038927	8868585	113.529	3.424	41.883869	-107.065671
82336	1690786880	14190572	652.816	5.479	41.698283	-108.208018
82401	1531424371	6305279	591.286	2.434	43.988573	-108.152151
82410	452227912	2532836	174.606	0.978	44.354714	-108.119184
82411	238143469	0	91.948	0.	44.414494	-108.458033
82412	52787208	2048830	20.381	0.791	44.796848	-108.553488
82414	7301687089	42106481	2819.197	16.257	44.492387	-109.593597
82420	143568566	46348	55.432	0.018	44.93433	-108.457721
82421	120040816	306900	46.348	0.118	44.909692	-108.599103
82422	31054126	0	11.99	0.	44.497663	-108.382274
82423	48322111	5339	18.657	0.002	44.966206	-108.581214
82426	1451531768	2912535	560.44	1.125	44.51284	-107.761207
82428	549872225	749008	212.307	0.289	44.326469	-107.511302
82430	6297155	374528	2.431	0.145	43.815463	-108.184939
82431	1435304355	37208306	554.174	14.366	44.840242	-108.164383
82432	304538092	3575253	117.583	1.38	44.202999	-107.864542
82433	2202551912	8175435	850.41	3.157	44.061115	-109.102295
82434	90249956	638118	34.846	0.246	44.381888	-108.295258
82435	2193816161	2841887	847.037	1.097	44.810459	-108.915036
82440	881519	0	0.34	0.	44.719748	-108.864172
82441	305364813	27652	117.902	0.011	44.642868	-107.769976
82442	1711837876	1358323	660.944	0.524	43.879297	-107.321733
82443	3118440375	5504868	1204.037	2.125	43.726647	-108.47213
82450	83628215	0	32.289	0.	44.505179	-109.435558
82501	2435714389	78513341	940.435	30.314	43.033049	-108.206993
82510	57197795	0	22.084	0.	42.994063	-108.597886
82512	1069784396	4267983	413.046	1.648	43.301468	-109.282607
82513	3982125564	27741633	1537.507	10.711	43.627124	-109.66813
82514	566116419	228863	218.579	0.088	43.03516	-108.929425
82515	21496528	0	8.3	0.	42.903732	-108.542611
82516	617205497	8640532	238.304	3.336	43.188553	-108.832009
82520	5708396547	44779083	2204.024	17.289	42.69917	-108.618598
82523	1965785748	21252589	758.994	8.206	43.46283	-108.82266
82601	1476820092	5269975	570.203	2.035	43.058945	-106.439815
82604	4782187126	18153746	1846.413	7.009	42.857603	-106.770764
82609	151594345	215056	58.531	0.083	42.8052	-106.180847
82620	1902165694	40700770	734.43	15.715	42.465283	-107.10718
82630	162826673	343831	62.868	0.133	43.165169	-107.31724
82633	8164215957	20491566	3152.222	7.912	43.020861	-105.41068
82635	41296788	0	15.945	0.	43.39815	-106.222379
82636	238703550	1927417	92.164	0.744	42.913445	-106.158213
82637	2490415318	5748942	961.555	2.22	42.814344	-105.88458
82638	30654353	203411	11.836	0.079	43.114517	-107.323054
82639	4360011263	11356814	1683.41	4.385	43.712117	-106.612634
82640	423221111	144958	163.407	0.056	43.563825	-106.199923
82642	1312714157	830266	506.842	0.321	43.245273	-107.600833
82643	77195683	218687	29.805	0.084	43.441015	-106.252263
82644	2181260	2888	0.842	0.001	42.840116	-106.38488
82646	103907987	2087705	40.119	0.806	43.000925	-106.821962
82648	1415443154	1701741	546.506	0.657	43.281053	-107.152676
82649	1565924012	17336687	604.607	6.694	43.301333	-108.053346
82701	5114888860	4000956	1974.87	1.545	43.711636	-104.433861
82710	711046935	246910	274.537	0.095	44.706522	-104.248772
82711	302382118	0	116.75	0.	44.709225	-104.458623
82712	324382030	0	125.245	0.	44.45326	-104.121622
82714	138868074	0	53.617	0.	44.571551	-104.699607
82715	717618	0	0.277	0.	44.119155	-104.133391
82716	2810748252	2601471	1085.236	1.004	44.464635	-105.695059
82718	4875053322	2792410	1882.269	1.078	43.878837	-105.621622
82720	1695844668	1489697	654.769	0.575	44.795996	-104.670545
82721	2034313756	24422599	785.453	9.43	44.481838	-104.916416
82723	252217551	245917	97.382	0.095	44.001929	-104.422888
82725	735710207	894194	284.059	0.345	44.876792	-105.702593
82727	1233868401	1551239	476.399	0.599	44.324053	-105.198239
82729	1607530940	317987	620.671	0.123	44.323705	-104.360408
82730	1631430125	1777137	629.899	0.686	44.045538	-104.697602
82731	1370504262	2105163	529.155	0.813	44.845838	-105.308135
82732	278355182	14998	107.474	0.006	43.705442	-105.619567
82801	1693117602	1259789	653.716	0.486	44.843713	-106.835993
82831	1632255387	9234616	630.217	3.566	44.600097	-106.049796
82832	428167339	483796	165.316	0.187	44.594845	-106.797089
82833	254056928	1671291	98.092	0.645	44.64947	-107.198404
82834	5611923796	33274440	2166.776	12.847	44.239738	-106.658714
82835	1311191233	1493719	506.254	0.577	44.756041	-106.359287
82836	1319138127	1733179	509.322	0.669	44.783123	-107.486942
82837	121071708	94066	46.746	0.036	44.773384	-106.235269
82838	465680691	446369	179.8	0.172	44.932878	-107.577595
82839	302470670	635910	116.785	0.246	44.925813	-107.161076
82842	38047067	6807	14.69	0.003	44.572988	-106.93236
82844	47159720	58765	18.208	0.023	44.782566	-107.221085
82845	154158805	128806	59.521	0.05	44.753527	-106.654623
82901	3595929702	221681	1388.396	0.086	41.379272	-108.978176
82922	847678041	136684	327.29	0.053	43.12648	-110.411256
82923	2835174744	40740140	1094.667	15.73	42.659063	-109.427408
82925	1811093223	34305314	699.267	13.245	43.168041	-109.784367
82929	29578259	16117	11.42	0.006	41.555746	-109.843634
82930	2961373788	19434454	1143.393	7.504	41.016101	-110.64492
82932	1336532054	5966368	516.038	2.304	42.254134	-109.357051
82933	182403956	670036	70.427	0.259	41.293212	-110.440833
82934	58495562	0	22.585	0.	41.604084	-110.012918
82935	422430920	6969350	163.101	2.691	41.688569	-109.664735
82936	336438943	49449	129.9	0.019	41.061984	-110.184672
82937	312444978	1696611	120.636	0.655	41.34708	-110.264865
82938	456508743	76633646	176.259	29.588	41.373041	-109.646647
82939	204761749	156794	79.059	0.061	41.218918	-110.345571
82941	1123572696	40071109	433.814	15.472	42.894466	-110.038264
82942	107746878	309300	41.601	0.119	41.714292	-108.870798
82943	188883940	0	72.929	0.	41.754639	-109.207997
82944	509183970	2560181	196.597	0.988	41.162053	-110.464639
82945	332242666	202248	128.28	0.078	41.744069	-109.051037
83001	2092797467	9751508	808.034	3.765	43.707091	-110.640021
83011	743335669	4112226	287.004	1.588	43.576517	-110.43249
83012	420643539	14569356	162.411	5.625	43.715511	-110.807086
83013	2329518842	129231485	899.432	49.897	44.048662	-110.426072
83014	556533568	2144039	214.879	0.828	43.448605	-110.966862
83025	34816374	427824	13.443	0.165	43.593911	-110.846446
83101	1948920217	8186260	752.482	3.161	41.959496	-110.553166
83110	382231909	138894	147.581	0.054	42.725902	-110.849219
83111	297462144	180130	114.851	0.07	42.771912	-111.174095
83112	357525640	146016	138.041	0.056	42.920608	-110.832476
83113	2688488596	9080136	1038.031	3.506	42.531855	-110.257868
83114	992831823	526672	383.335	0.203	42.264523	-110.984641
83115	1526099058	2205249	589.23	0.851	42.89164	-110.315245
83116	4021058	8101	1.553	0.003	41.769544	-110.533471
83118	51156152	72901	19.752	0.028	43.047855	-110.997576
83119	34419255	0	13.289	0.	42.643918	-110.988197
83120	389277369	122796	150.301	0.047	42.915847	-111.117315
83121	1091604	0	0.421	0.	41.819716	-110.533905
83122	33487380	0	12.93	0.	42.820269	-110.946542
83123	229686438	1680083	88.682	0.649	42.221111	-110.250207
83124	251540947	14138	97.121	0.005	41.773109	-110.234012
83126	159982064	124280	61.769	0.048	42.593741	-110.830763
83127	195056830	25548	75.312	0.01	42.960329	-110.963578
83128	1169309939	5515870	451.473	2.13	43.040079	-110.722208
83201	91681126	32737	35.398	0.013	42.904916	-112.380092
83202	365658043	354186	141.181	0.137	42.966657	-112.576195
83203	35432335	0	13.681	0.	43.042406	-112.49591
83204	595631598	1262155	229.975	0.487	42.857336	-112.764003
83209	1717137	0	0.663	0.	42.857791	-112.426322
83210	696568655	52795033	268.947	20.384	43.020349	-112.869167
83211	1510286169	55972528	583.125	21.611	42.701149	-113.028458
83212	537258089	109158	207.437	0.042	42.538792	-112.543984
83213	1629623910	1263375	629.201	0.488	43.539315	-113.266776
83214	290597067	280847	112.2	0.108	42.539846	-112.307675
83215	201869	0	0.078	0.	43.443159	-112.8125
83217	762837015	1069982	294.533	0.413	42.777857	-111.942715
83218	1046902	0	0.404	0.	43.31765	-112.165341
83220	65915285	619957	25.45	0.239	42.377246	-111.423173
83221	2083560490	7069353	804.467	2.729	43.324081	-112.552045
83223	4745559	7570	1.832	0.003	42.185074	-111.408697
83226	5783084027	8737717	2232.861	3.374	44.678807	-114.335707
83227	1015072999	4083404	391.922	1.577	44.24891	-114.50673
83228	172704016	412167	66.681	0.159	42.233621	-112.06023
83232	25453719	47436	9.828	0.018	42.138463	-111.971088
83233	74249852	272616	28.668	0.105	42.135042	-111.237956
83234	712976994	274834	275.282	0.106	42.422608	-112.101232
83235	671684077	413624	259.339	0.16	44.574869	-113.698575
83236	610148958	1728535	235.58	0.667	43.191095	-111.872456
83237	57948285	182792	22.374	0.071	42.027452	-111.778558
83238	193101665	580138	74.557	0.224	42.321016	-111.116429
83239	84581733	381591	32.657	0.147	42.533809	-111.290117
83241	542862162	1887965	209.6	0.729	42.514851	-111.765362
83243	193232041	501994	74.607	0.194	42.087337	-112.702631
83244	2174402920	2426762	839.542	0.937	44.116959	-113.123916
83245	272181457	432284	105.09	0.167	42.81812	-112.207737
83246	335723836	638927	129.624	0.247	42.611006	-112.024644
83250	198164538	600517	76.512	0.232	42.672532	-112.204751
83251	2492969199	7402486	962.541	2.858	43.944697	-113.944659
83252	2396316808	3490243	925.223	1.348	42.174414	-112.406564
83253	2175847653	1256817	840.1	0.485	44.315204	-113.690673
83254	1243297541	7550757	480.04	2.915	42.328754	-111.271906
83255	1161850301	1304715	448.593	0.504	43.685697	-113.583637
83261	54128726	548151	20.899	0.212	42.216061	-111.433125
83262	537359605	1998085	207.476	0.771	43.22576	-112.774493
